way_id,lat,lon,area,residents
130298739,11.8676693,-15.5907262,56.8,2.0
130298733,11.8699899,-15.5926501,160.7,6.0
130293597,11.8700339,-15.5910661,142.7,5.0
130298743,11.867607,-15.5943582,91.4,4.0
130298741,11.8705484,-15.5923473,393.6,14.0
130298746,11.8722845,-15.5918306,144.5,5.0
130298745,11.8662826,-15.5922142,177.5,7.0
130298744,11.8680792,-15.5911529,119.8,5.0
130298747,11.8673538,-15.5928097,199.8,7.0
130298748,11.8706014,-15.5906437,166.3,6.0
130298751,11.8668533,-15.5918243,46.3,2.0
130298750,11.8717119,-15.600117,272.5,10.0
130298753,11.8688843,-15.5919266,236.9,9.0
130298752,11.8676649,-15.5931085,191.1,7.0
130298749,11.8679181,-15.591034,154.3,6.0
130298754,11.8689433,-15.5947734,126.0,5.0
130298758,11.8700498,-15.5942338,247.1,9.0
130298760,11.8670529,-15.5939278,178.7,7.0
130298755,11.8717493,-15.5940326,287.2,10.0
130298759,11.8668066,-15.5911675,121.8,5.0
130298762,11.8717749,-15.5912122,103.9,4.0
130298757,11.8699173,-15.5943572,267.7,10.0
130298761,11.8693072,-15.5939968,180.3,7.0
130298756,11.8594389,-15.6143362,146.9,6.0
130298764,11.8690198,-15.5931222,162.1,6.0
130298766,11.8711407,-15.5907729,306.6,11.0
130298765,11.8599621,-15.6146184,291.7,10.0
130298770,11.8728932,-15.593023,173.3,6.0
130146604,11.8701923,-15.5921317,219.7,8.0
130146597,11.8715304,-15.5915897,294.7,11.0
130298771,11.859156,-15.61489,143.8,5.0
130146598,11.8710822,-15.5912583,206.2,8.0
130298772,11.8739956,-15.592156,235.7,9.0
130298767,11.8595654,-15.6135021,204.2,7.0
130298769,11.87488,-15.5925259,164.4,6.0
130298773,11.8689436,-15.5921528,257.4,9.0
130146605,11.868255,-15.5943346,281.5,10.0
130298774,11.8688342,-15.5930089,129.0,5.0
130298776,11.8686605,-15.595469,91.5,4.0
130298777,11.8737071,-15.5932447,253.6,9.0
130298780,11.8672706,-15.5932333,122.4,5.0
130298778,11.8686214,-15.5929963,172.1,6.0
130298775,11.8693776,-15.5914539,202.8,7.0
130298779,11.87232,-15.593652,238.5,9.0
130298785,11.8683326,-15.5949637,183.0,7.0
130298784,11.866229,-15.5924939,225.4,8.0
130298782,11.8662086,-15.5920537,211.4,8.0
130298786,11.8672499,-15.5912358,65.9,3.0
130298781,11.8686653,-15.5935777,179.5,7.0
130298787,11.8685412,-15.592188,245.3,9.0
130298789,11.8682502,-15.5899456,183.8,7.0
130298783,11.8731673,-15.5922797,230.3,8.0
130298790,11.8689005,-15.5904938,167.2,6.0
130298792,11.8694408,-15.5902583,262.6,9.0
130298793,11.8703025,-15.5914207,213.9,8.0
130298788,11.8700575,-15.5951018,157.1,6.0
130298795,11.8712191,-15.5949783,280.6,10.0
130298794,11.8685365,-15.5955624,154.2,6.0
130298797,11.8675857,-15.5932067,228.6,8.0
130298796,11.8674195,-15.5906559,165.2,6.0
130298801,11.8664814,-15.5933136,215.2,8.0
130298803,11.87058,-15.5942876,345.5,12.0
130298799,11.868159,-15.5956695,139.0,5.0
130298800,11.8724059,-15.591312,128.5,5.0
130298807,11.8718882,-15.5907154,168.7,6.0
130298806,11.8699184,-15.5952624,40.2,2.0
130298798,11.8706622,-15.5918507,95.1,4.0
130298810,11.870699,-15.5951308,109.1,4.0
130298811,11.8711334,-15.5914665,182.8,7.0
130298809,11.8672053,-15.5920517,236.0,9.0
130298812,11.868579,-15.5944697,199.7,7.0
130298808,11.8707626,-15.591283,176.2,7.0
130298815,11.8719713,-15.5947494,175.0,6.0
130298814,11.8730084,-15.5930069,143.6,5.0
130298816,11.8609749,-15.6144967,162.6,6.0
130298818,11.8682475,-15.5954656,263.8,10.0
130298817,11.8675638,-15.5916968,263.8,10.0
130298813,11.8691903,-15.5908907,281.9,10.0
130298823,11.8696195,-15.591693,46.3,2.0
130298826,11.8689007,-15.5898566,116.3,4.0
130298825,11.8746942,-15.5925914,188.1,7.0
130298821,11.8611292,-15.6135443,85.2,3.0
130148875,11.8718215,-15.5946158,245.2,9.0
130298829,11.8724274,-15.5939861,230.2,8.0
130298819,11.8662575,-15.5916611,278.5,10.0
130298827,11.8678055,-15.5944775,247.0,9.0
130298822,11.8693136,-15.595437,242.7,9.0
130298832,11.868618,-15.5930112,112.0,4.0
130298824,11.868063,-15.5913631,144.4,5.0
130298820,11.8684342,-15.5899036,117.3,5.0
130298828,11.8739319,-15.5919799,164.7,6.0
130298834,11.8668178,-15.5927829,271.9,10.0
130148874,11.8714093,-15.5940627,149.7,6.0
130298830,11.868479,-15.5924417,55.6,2.0
130298838,11.8677102,-15.5918289,155.9,6.0
130298837,11.8724261,-15.5936092,286.5,10.0
130298841,11.8737382,-15.5918547,143.1,5.0
130298839,11.8720451,-15.5921784,64.5,3.0
130298836,11.8719597,-15.5916415,289.5,10.0
130298835,11.8691019,-15.5899951,209.7,8.0
130298833,11.8665125,-15.5921208,200.9,7.0
130298843,11.8694408,-15.5951353,248.3,9.0
130298840,11.87061,-15.5948144,240.5,9.0
130298842,11.8695231,-15.5919458,156.0,6.0
130298844,11.8711584,-15.5946591,127.7,5.0
130298850,11.8740503,-15.5928281,108.6,4.0
130298846,11.8694582,-15.5911865,251.4,9.0
130298845,11.8707982,-15.5914208,175.2,6.0
130298851,11.8695569,-15.5927335,137.2,5.0
130298847,11.8689475,-15.5934821,128.7,5.0
130298854,11.8707687,-15.5929307,116.7,4.0
130298849,11.8670286,-15.5921429,104.4,4.0
130298848,11.8681957,-15.5958493,156.2,6.0
130298859,11.87091,-15.5944939,167.8,6.0
130298852,11.869646,-15.5948507,166.8,6.0
130298856,11.8676226,-15.5951562,171.1,6.0
130298855,11.8705202,-15.5949472,190.2,7.0
130298853,11.8673773,-15.591787,167.2,6.0
130298857,11.8736269,-15.5921822,201.2,7.0
130298862,11.8681448,-15.5917512,261.9,9.0
130298860,11.8693702,-15.5896978,148.6,6.0
130298863,11.8678752,-15.5928416,87.0,3.0
130298870,11.8670491,-15.5926769,163.5,6.0
130298865,11.8675494,-15.5942136,182.9,7.0
130298869,11.8678002,-15.5958248,183.5,7.0
130298861,11.8680277,-15.5929221,126.5,5.0
130298874,11.8686839,-15.594737,112.4,4.0
130298872,11.8709225,-15.5918533,54.9,2.0
130298877,11.8721746,-15.5938591,122.6,5.0
130298873,11.8696135,-15.5903834,364.8,13.0
130298866,11.8736845,-15.59267,89.8,4.0
130298878,11.8677555,-15.5947551,131.7,5.0
130298884,11.8682996,-15.5917886,198.4,7.0
