way_id,lat,lon,area,residents
37013309,-8.7963579,13.2664704,872.3,35.0
37010177,-8.8013001,13.2438169,1742.8,69.0
37015833,-8.7948437,13.2640365,2313.7,91.0
37053682,-8.796812,13.2459688,2237.2,88.0
37013317,-8.8281977,13.2446146,658.7,26.0
37023665,-8.8093584,13.2386815,608.2,24.0
37087478,-8.7973625,13.2600638,6804.0,266.0
37015818,-8.8041502,13.2595346,1618.6,64.0
37086784,-8.8045367,13.2565525,2751.5,108.0
37013316,-8.8058299,13.2590828,7746.4,303.0
37086826,-8.80425,13.2550375,1469.1,58.0
37053690,-8.8122859,13.249289,691.2,27.0
37015809,-8.829122,13.2747131,2715.6,107.0
37013312,-8.8023723,13.2619172,3148.7,123.0
37086825,-8.8006593,13.2545095,2111.3,83.0
37053628,-8.8045322,13.257991,2128.9,84.0
37013310,-8.8006338,13.2436012,1795.4,71.0
37086797,-8.8122274,13.2453364,1376.7,54.0
37053639,-8.8023426,13.2557888,2297.3,90.0
37086794,-8.8033949,13.26034,2306.4,91.0
37010087,-8.7989236,13.2448309,3479.1,136.0
37010162,-8.8058668,13.2569751,1034.7,41.0
37086817,-8.7989173,13.2581322,1493.7,59.0
37053681,-8.8057318,13.2450557,2832.6,111.0
37086778,-8.8017483,13.2549401,1375.6,54.0
37086800,-8.8295473,13.2513855,995.6,39.0
37087477,-8.811164,13.2312761,1498.0,59.0
37086806,-8.8029905,13.258185,1793.8,71.0
37086818,-8.79748,13.2578586,1142.5,45.0
37015825,-8.8037024,13.2576019,1680.9,66.0
37086802,-8.8057655,13.2574705,1645.3,65.0
37015820,-8.8055949,13.2567485,400.6,16.0
37013328,-8.7858184,13.3109492,1821.9,72.0
37010144,-8.8302539,13.2754025,1836.8,72.0
37086787,-8.8042058,13.251959,2015.2,79.0
37015823,-8.8058518,13.2585659,689.1,27.0
37010115,-8.801595,13.2432948,1171.2,46.0
37013314,-8.8034115,13.2590712,4557.5,178.0
37015836,-8.8023649,13.2507744,1999.7,79.0
37023664,-8.8094643,13.2399096,639.7,25.0
37015837,-8.7989552,13.2770137,976.6,39.0
37023640,-8.8052908,13.2566383,13422.1,525.0
37010160,-8.7816408,13.3167857,359.1,15.0
37087480,-8.7998501,13.2453932,7642.6,299.0
37087481,-8.7988031,13.2587635,4210.8,165.0
37087484,-8.8036552,13.2549416,6482.8,254.0
37087490,-8.8165657,13.2480842,1142.6,45.0
37087495,-8.8290824,13.2756038,434.4,17.0
37087489,-8.8295146,13.2752007,698.0,28.0
37087487,-8.8034292,13.2567597,5896.0,231.0
37087486,-8.8022268,13.2531726,5914.5,231.0
37087494,-8.7887054,13.3162223,369.1,15.0
37087502,-8.8127932,13.233625,562.6,22.0
37087501,-8.7978563,13.265372,1386.7,55.0
37087510,-8.8255938,13.2551852,469.4,19.0
37087516,-8.8033432,13.2576762,1041.7,41.0
37087520,-8.8295479,13.2763897,3063.7,120.0
37087504,-8.8020129,13.2461795,2711.2,106.0
37087508,-8.7986519,13.2592501,687.2,27.0
37087505,-8.831272,13.275172,1653.9,65.0
37087511,-8.8037221,13.2434211,3918.7,153.0
37087507,-8.7989555,13.2569917,3318.1,130.0
37087513,-8.8025906,13.2486173,443.0,18.0
37087523,-8.7995385,13.2573063,3405.3,133.0
37087514,-8.8046866,13.2598981,383.4,15.0
37087522,-8.8048492,13.2576349,439.6,18.0
37086814,-8.8038628,13.2756838,1876.6,74.0
37053686,-8.8114461,13.2342551,4115.4,161.0
37086796,-8.8035251,13.251448,1376.6,54.0
37053676,-8.8111254,13.2461973,2832.8,111.0
37086820,-8.7976885,13.2573831,1482.5,58.0
37053679,-8.8032807,13.2532124,2832.8,111.0
37087526,-8.7960762,13.2463436,658.3,26.0
37086821,-8.8054093,13.2551031,2697.4,106.0
37087525,-8.8247817,13.2477252,2788.2,109.0
37013327,-8.8058673,13.2550196,774.6,31.0
37010124,-8.8054366,13.2598999,5239.5,205.0
37015897,-8.803411,13.2522423,6035.7,236.0
37053689,-8.7982558,13.2584597,687.7,27.0
37087529,-8.83032,13.2748327,1572.6,62.0
37010097,-8.7863483,13.3146528,6521.6,255.0
37087528,-8.8296953,13.2756782,729.9,29.0
37087532,-8.8295591,13.2762182,10133.5,396.0
37087531,-8.8004729,13.2584765,2212.8,87.0
50464156,-8.8023798,13.2752864,8434.4,330.0
50543690,-8.7812909,13.317762,1928.6,76.0
50543751,-8.7844398,13.3149103,2362.1,93.0
50543777,-8.8026739,13.2598844,1749.7,69.0
50543698,-8.8080095,13.2990852,3022.5,119.0
50548410,-8.7794884,13.3227616,5304.8,208.0
37015813,-8.7841853,13.3098463,8323.5,325.0
50548412,-8.7836123,13.311575,11308.6,442.0
37086803,-8.78673,13.313655,1765.7,69.0
37087475,-8.801542,13.3133546,3471.7,136.0
50548422,-8.7833432,13.3124397,15424.1,603.0
50548421,-8.7795738,13.2959452,2144.4,84.0
37086805,-8.7792993,13.2959669,4348.3,170.0
37086799,-8.7783435,13.2968615,1689.6,66.0
37086829,-8.7787321,13.296766,1770.8,70.0
37086812,-8.7771868,13.2979459,1226.5,48.0
37015822,-8.7783452,13.29829,442.9,18.0
50548449,-8.7962728,13.2769493,971.7,38.0
50560880,-8.7953927,13.2769171,3692.9,145.0
50560874,-8.7783425,13.2950707,3366.2,132.0
50548413,-8.7745957,13.2980751,12878.4,503.0
50560882,-8.778297,13.2964647,6456.6,253.0
50560886,-8.7786634,13.2978714,6409.1,251.0
50560887,-8.7786738,13.2957676,6553.0,256.0
50548409,-8.7783428,13.297859,6039.4,236.0
50560889,-8.7831342,13.3128411,3823.6,150.0
37087483,-8.7979798,13.2756726,4092.4,160.0
50560883,-8.7772133,13.2971629,7326.7,287.0
50560893,-8.7759269,13.2981068,6684.2,261.0
50560925,-8.7879311,13.3252061,30802.8,1203.0
50560894,-8.7761839,13.2990514,6511.8,255.0
50560933,-8.7784889,13.2991606,15731.4,615.0
50560961,-8.778396,13.2997368,1159.7,46.0
50563131,-8.7865604,13.3140734,262.7,11.0
50563137,-8.7829553,13.3086661,304.1,12.0
50543773,-8.7761293,13.2997585,1848.9,73.0
50563142,-8.8377164,13.2231211,215.6,9.0
50563144,-8.8027509,13.275104,269.9,11.0
50563147,-8.8382152,13.2217986,650.5,26.0
50563151,-8.8131417,13.2357843,379.3,15.0
50563159,-8.7830296,13.3066383,603.3,24.0
50563157,-8.7847996,13.2986757,397.9,16.0
50563162,-8.8353965,13.2330729,2594.6,102.0
50563145,-8.8332207,13.250901,599.5,24.0
50563163,-8.7843095,13.2979527,2282.6,90.0
50563156,-8.8367402,13.2218716,557.3,22.0
50543703,-8.7858539,13.2978323,1965.2,77.0
50563160,-8.8376134,13.2208231,561.0,22.0
50543735,-8.9307493,13.1878653,2672.7,105.0
